JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2459072.500336,12.556,0.005,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.897,Z,,13.828,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459072.501262,12.555,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.914,Z,,13.808,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459072.503947,12.546,0.005,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.962,Z,,13.795,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459072.504838,12.560,0.005,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.979,Z,,13.812,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459072.505741,12.553,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.997,Z,,13.813,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459072.506644,12.561,0.005,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,2.015,Z,,13.810,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459072.507581,12.565,0.005,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,2.033,Z,,13.804,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459072.508495,12.568,0.006,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,2.052,Z,,13.803,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459072.52836,12.658,0.004,,CV,DJUA,,ENSEMBLE,127,X25646BT,AVG LUM TO V ZEROPOINT,0,1.040,Z,,12.749,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459072.61189,12.603,0.004,,CV,DJUA,,ENSEMBLE,127,X25646BT,AVG LUM TO V ZEROPOINT,0,1.040,Z,,12.798,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459072.65341,12.618,0.004,,CV,DJUA,,ENSEMBLE,127,X25646BT,AVG LUM TO V ZEROPOINT,0,1.160,Z,,12.777,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459072.65769,13.028,0.029,,B,KNAA,,000-BNP-172,000-BNP-171,X25541BS,|VMAGINS=-8.600|VERR=0.028|CREFMAG=14.387|CREFERR=0.014|KREFMAG=13.926|KREFERR=0.019|VX=0.0000|CX=0.0000|KX=0.0000|TB_BV=0.0990|TB_BVERR=0.0320|TAVER=2.49,1,1.829,Z,-7.258,-7.741,,ASASSN-V J181654.06-202117.6,AAVSO,STD,107,,,
2459072.65891,12.580,0.020,,V,KNAA,,000-BNP-172,000-BNP-171,X25541BS,|VMAGINS=-9.029|VERR=0.019|CREFMAG=13.770|CREFERR=0.045|KREFMAG=13.407|KREFERR=0.056|VX=0.0000|CX=0.0000|KX=0.0000|TV_BV=-0.1180|TV_BVERR=0.0220|TAVER=2.49,1,1.823,Z,-7.819,-8.271,,ASASSN-V J181654.06-202117.6,AAVSO,STD,107,,,
2459072.66065,12.205,0.014,,R,KNAA,,000-BNP-172,000-BNP-171,X25541BS,|VMAGINS=-9.129|VERR=0.013|CREFMAG=13.323|CREFERR=0.137|KREFMAG=13.001|KREFERR=0.115|VX=0.0000|CX=0.0000|KX=0.0000|TR_VI=-0.1330|TR_VIERR=0.0200|TAVER=2.49,1,1.818,Z,-7.983,-8.470,,ASASSN-V J181654.06-202117.6,AAVSO,STD,107,,,
2459072.66343,11.927,0.016,,I,KNAA,,000-BNP-172,000-BNP-171,X25541BS,|VMAGINS=-8.416|VERR=0.015|CREFMAG=12.905|CREFERR=0.188|KREFMAG=12.620|KREFERR=0.152|VX=0.0000|CX=0.0000|KX=0.0000|TI_VI=-0.0380|TI_VIERR=0.0190|TAVER=2.49,1,1.809,Z,-7.430,-7.839,,ASASSN-V J181654.06-202117.6,AAVSO,STD,107,,,
2459072.69438,12.608,0.004,,CV,DJUA,,ENSEMBLE,127,X25646BT,AVG LUM TO V ZEROPOINT,0,1.350,Z,,12.784,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459072.70461,13.078,0.020,,B,KNAA,,000-BNP-172,000-BNP-171,X25541BS,|VMAGINS=-8.653|VERR=0.020|CREFMAG=14.387|CREFERR=0.014|KREFMAG=13.926|KREFERR=0.019|VX=0.0000|CX=0.0000|KX=0.0000|TB_BV=0.0990|TB_BVERR=0.0320|TAVER=2.49,1,1.736,Z,-7.352,-7.794,,ASASSN-V J181654.06-202117.6,AAVSO,STD,106,,,
2459072.70582,12.540,0.017,,V,KNAA,,000-BNP-172,000-BNP-171,X25541BS,|VMAGINS=-9.070|VERR=0.017|CREFMAG=13.770|CREFERR=0.045|KREFMAG=13.407|KREFERR=0.056|VX=0.0000|CX=0.0000|KX=0.0000|TV_BV=-0.1180|TV_BVERR=0.0220|TAVER=2.49,1,1.736,Z,-7.831,-8.280,,ASASSN-V J181654.06-202117.6,AAVSO,STD,106,,,
2459072.70756,12.205,0.012,,R,KNAA,,000-BNP-172,000-BNP-171,X25541BS,|VMAGINS=-9.175|VERR=0.011|CREFMAG=13.323|CREFERR=0.137|KREFMAG=13.001|KREFERR=0.115|VX=0.0000|CX=0.0000|KX=0.0000|TR_VI=-0.1330|TR_VIERR=0.0200|TAVER=2.49,1,1.737,Z,-8.025,-8.512,,ASASSN-V J181654.06-202117.6,AAVSO,STD,106,,,
2459072.71034,11.915,0.014,,I,KNAA,,000-BNP-172,000-BNP-171,X25541BS,|VMAGINS=-8.445|VERR=0.013|CREFMAG=12.905|CREFERR=0.188|KREFMAG=12.620|KREFERR=0.152|VX=0.0000|CX=0.0000|KX=0.0000|TI_VI=-0.0380|TI_VIERR=0.0190|TAVER=2.49,1,1.738,Z,-7.446,-7.858,,ASASSN-V J181654.06-202117.6,AAVSO,STD,106,,,
2459072.73258,12.663,0.004,,CV,DJUA,,ENSEMBLE,127,X25646BT,AVG LUM TO V ZEROPOINT,0,1.750,Z,,12.785,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459073.28478,12.544,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.026,Z,,13.836,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.28566,12.542,0.005,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.025,Z,,13.811,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.286563,12.557,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.024,Z,,13.768,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.287442,12.550,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.023,Z,,13.764,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.298102,12.250,0.014,,R,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.635,Z,,12.940,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.298808,12.256,0.022,,R,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.640,Z,,12.974,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.299525,12.250,0.005,,R,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.645,Z,,12.952,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.300231,12.277,0.010,,R,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.650,Z,,12.961,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.302407,12.571,0.049,,V,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.666,Z,,13.369,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.303125,12.558,0.047,,V,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.671,Z,,13.384,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.303831,12.598,0.034,,V,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.676,Z,,13.356,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.304549,12.600,0.057,,V,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.682,Z,,13.385,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.305694,13.089,0.105,,B,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.691,Z,,13.900,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.306412,13.105,0.087,,B,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.697,Z,,13.975,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.307118,13.135,0.102,,B,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.702,Z,,13.941,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.307315,12.573,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.005,Z,,13.755,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.307836,13.079,0.091,,B,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.708,Z,,14.025,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.308194,12.576,0.005,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.005,Z,,13.746,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.309074,12.595,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.004,Z,,13.759,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.309942,12.586,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.004,Z,,13.764,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.309977,12.278,0.015,,R,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.726,Z,,12.979,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.310694,12.261,0.022,,R,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.733,Z,,12.981,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.31081,12.586,0.005,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.004,Z,,13.754,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.3114,12.286,0.011,,R,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.739,Z,,12.975,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.311713,12.587,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.003,Z,,13.749,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.312106,12.274,0.016,,R,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.745,Z,,12.961,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.312616,12.595,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.003,Z,,13.753,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.31309,12.575,0.054,,V,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.753,Z,,13.399,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.313507,12.585,0.005,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.003,Z,,13.752,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.313796,12.546,0.043,,V,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.760,Z,,13.376,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.314421,12.585,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.002,Z,,13.759,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.314514,12.577,0.033,,V,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.767,Z,,13.371,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.31522,12.622,0.022,,V,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.773,Z,,13.403,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.315313,12.580,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.002,Z,,13.750,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.316215,12.581,0.005,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.002,Z,,13.751,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.316285,13.094,0.109,,B,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.784,Z,,13.963,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.316991,13.101,0.089,,B,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.791,Z,,13.978,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.317106,12.585,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.002,Z,,13.754,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.317697,13.120,0.102,,B,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.798,Z,,14.010,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.317998,12.583,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.002,Z,,13.762,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.318414,13.108,0.104,,B,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.805,Z,,14.060,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.318889,12.574,0.005,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.002,Z,,13.761,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.319769,12.574,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.001,Z,,13.754,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.320093,12.247,0.024,,R,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.822,Z,,12.959,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.320648,12.578,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.001,Z,,13.770,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.32081,12.275,0.007,,R,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.830,Z,,13.025,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.321516,12.251,0.024,,R,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.838,Z,,12.974,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.321528,12.567,0.005,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.001,Z,,13.755,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.322222,12.309,0.004,,R,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.845,Z,,13.005,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.322407,12.572,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.001,Z,,13.761,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.323322,12.561,0.031,,V,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.858,Z,,13.407,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.324028,12.574,0.036,,V,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.866,Z,,13.392,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.324745,12.592,0.029,,V,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.874,Z,,13.436,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.325451,12.596,0.047,,V,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.882,Z,,13.411,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.32662,13.050,0.115,,B,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.896,Z,,14.002,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.327338,13.099,0.122,,B,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.905,Z,,14.089,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.328044,13.082,0.132,,B,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.914,Z,,13.962,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.32875,13.080,0.153,,B,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.922,Z,,14.101,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.330243,12.238,0.027,,R,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.941,Z,,13.002,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.330822,12.562,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.002,Z,,13.795,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.330949,12.260,0.010,,R,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.950,Z,,12.953,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.331655,12.270,0.014,,R,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.959,Z,,12.954,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.331701,12.555,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.003,Z,,13.790,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.332373,12.249,0.031,,R,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.969,Z,,12.923,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.332569,12.558,0.005,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.003,Z,,13.780,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.333345,12.564,0.033,,V,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.982,Z,,13.431,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.333438,12.554,0.007,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.003,Z,,13.793,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.334051,12.557,0.033,,V,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,1.992,Z,,13.311,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.334317,12.558,0.008,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.004,Z,,13.779,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.334757,12.561,0.009,,V,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,2.002,Z,,13.381,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.335208,12.558,0.008,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.004,Z,,13.788,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.335475,12.588,0.017,,V,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,2.012,Z,,13.372,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.3361,12.546,0.007,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.004,Z,,13.787,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.336389,13.040,0.117,,B,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,2.026,Z,,14.024,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.336979,12.542,0.008,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.005,Z,,13.789,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.337106,13.045,0.123,,B,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,2.037,Z,,13.950,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.337813,13.042,0.088,,B,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,2.047,Z,,13.894,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.33787,12.552,0.008,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.005,Z,,13.787,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.338519,13.026,0.112,,B,OAAA,,ENSEMBLE,000-BNP-171,X25667DC,,0,2.058,Z,,13.999,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459073.340243,12.541,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.007,Z,,13.787,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.341134,12.554,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.007,Z,,13.774,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.342025,12.549,0.005,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.008,Z,,13.792,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.342917,12.558,0.007,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.008,Z,,13.696,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.343808,12.562,0.007,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.009,Z,,13.786,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.344688,12.553,0.008,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.010,Z,,13.790,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.345579,12.559,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.010,Z,,13.796,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.346458,12.558,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.011,Z,,13.796,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.34735,12.562,0.008,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.012,Z,,13.785,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.348229,12.564,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.013,Z,,13.799,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.349109,12.560,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.013,Z,,13.777,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.349988,12.569,0.005,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.014,Z,,13.787,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.35088,12.571,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.015,Z,,13.782,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.351771,12.573,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.016,Z,,13.790,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.35265,12.574,0.005,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.017,Z,,13.783,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.35353,12.578,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.018,Z,,13.798,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.354421,12.576,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.019,Z,,13.786,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.355301,12.579,0.005,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.020,Z,,13.791,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.356192,12.578,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.021,Z,,13.793,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.357072,12.583,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.022,Z,,13.794,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.357963,12.587,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.023,Z,,13.789,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.358854,12.584,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.024,Z,,13.792,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.359734,12.583,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.025,Z,,13.791,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.360625,12.589,0.005,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.027,Z,,13.801,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.361505,12.591,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.028,Z,,13.805,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.362396,12.592,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.029,Z,,13.806,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.363287,12.583,0.005,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.030,Z,,13.803,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.364155,12.582,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.032,Z,,13.816,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.365035,12.584,0.005,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.033,Z,,13.790,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.365914,12.581,0.005,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.034,Z,,13.797,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.366794,12.592,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.036,Z,,13.805,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.367685,12.585,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.037,Z,,13.796,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.368576,12.583,0.005,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.039,Z,,13.814,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.369468,12.580,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.040,Z,,13.799,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.370359,12.583,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.042,Z,,13.797,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.37125,12.584,0.005,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.043,Z,,13.800,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.373669,12.568,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.048,Z,,13.807,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.374549,12.571,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.049,Z,,13.812,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.37544,12.570,0.005,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.051,Z,,13.784,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.376319,12.575,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.053,Z,,13.808,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459073.377199,12.568,0.004,,V,DGRA,,ENSEMBLE,CHK1,X25589ATL,,0,1.055,Z,,13.799,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
